base_term,term,field,count,quoted_count,quoted_phrase_found,query_translation
Knop-Hufner Method,"""Knop-Hufner's Method""",title/abstract,2134555,0,False,Method[Title/Abstract]
Knop-Hufner Method,"""Method of Knop and Hufner""",title/abstract,0,0,False,Method[Title/Abstract] AND Knop[Title/Abstract] AND Hufner[Title/Abstract]
Knop-Hufner Method,"""Method of Knop Hufner""",title/abstract,0,0,False,Method[Title/Abstract] AND Knop[Title/Abstract] AND Hufner[Title/Abstract]
Knop-Hufner Method,"""Method of Knop-Hufner""",title/abstract,2134555,0,False,Method[Title/Abstract]
Knopp Solution,"""Knopp Solution""",title/abstract,2,0,False,Knopp[Title/Abstract] AND Solution[Title/Abstract]
Knopp Solution,"""Knopp's Solution""",title/abstract,0,0,False,Knopp's[Title/Abstract] AND Solution[Title/Abstract]
Knopp Solution,"""Solution of Knopp""",title/abstract,2,0,False,Solution[Title/Abstract] AND Knopp[Title/Abstract]
Knop Solution,"""Knop Solution""",title/abstract,5,5,True,"""Knop Solution""[Title/Abstract]"
Knop Solution,"""Knop's Solution""",title/abstract,7,7,True,"""Knop's Solution""[Title/Abstract]"
Knop Solution,"""Solution of Knop""",title/abstract,11,0,False,Solution[Title/Abstract] AND Knop[Title/Abstract]
Kober Reaction,"""Kober Reaction""",title/abstract,20,20,True,"""Kober Reaction""[Title/Abstract]"
Kober Reaction,"""Kober's Reaction""",title/abstract,4,0,False,Kober's[Title/Abstract] AND Reaction[Title/Abstract]
Kober Reaction,"""Reaction of Kober""",title/abstract,30,0,False,Reaction[Title/Abstract] AND Kober[Title/Abstract]
Kramer-Tisdall Method,"""Kramer-Tisdall Method""",title/abstract,2,2,True,"""Kramer-Tisdall Method""[Title/Abstract]"
Kramer-Tisdall Method,"""Kramer Tisdall Method""",title/abstract,2,2,True,"""Kramer Tisdall Method""[Title/Abstract]"
Kramer-Tisdall Method,"""Kramer and Tisdall Method""",title/abstract,2,0,False,Kramer[Title/Abstract] AND Tisdall[Title/Abstract] AND Method[Title/Abstract]
Kramer-Tisdall Method,"""Kramer's and Tisdall's Method""",title/abstract,1,0,False,Kramer's[Title/Abstract] AND Tisdall's[Title/Abstract] AND Method[Title/Abstract]
Kramer-Tisdall Method,"""Kramer and Tisdall's Method""",title/abstract,0,0,False,Kramer[Title/Abstract] AND Tisdall's[Title/Abstract] AND Method[Title/Abstract]
Kramer-Tisdall Method,"""Kramer Tisdall's Method""",title/abstract,0,0,False,Kramer[Title/Abstract] AND Tisdall's[Title/Abstract] AND Method[Title/Abstract]
Kramer-Tisdall Method,"""Kramer-Tisdall's Method""",title/abstract,2134555,0,False,Method[Title/Abstract]
Kramer-Tisdall Method,"""Method of Kramer and Tisdall""",title/abstract,2,0,False,Method[Title/Abstract] AND Kramer[Title/Abstract] AND Tisdall[Title/Abstract]
Kramer-Tisdall Method,"""Method of Kramer Tisdall""",title/abstract,2,0,False,Method[Title/Abstract] AND Kramer[Title/Abstract] AND Tisdall[Title/Abstract]
Kramer-Tisdall Method,"""Method of Kramer-Tisdall""",title/abstract,2,0,False,Method[Title/Abstract] AND Kramer-Tisdall[Title/Abstract]
Krautman Reagent,"""Krautman Reagent""",title/abstract,53844,0,False,Reagent[Title/Abstract]
Krautman Reagent,"""Krautman's Reagent""",title/abstract,53844,0,False,Reagent[Title/Abstract]
Krautman Reagent,"""Reagent of Krautman""",title/abstract,53844,0,False,Reagent[Title/Abstract]
Kunkel Test,"""Kunkel Test""",title/abstract,7,7,True,"""Kunkel Test""[Title/Abstract]"
Kunkel Test,"""Kunkel's Test""",title/abstract,18,0,False,Kunkel's[Title/Abstract] AND Test[Title/Abstract]
Kunkel Test,"""Test of Kunkel""",title/abstract,20,0,False,Test[Title/Abstract] AND Kunkel[Title/Abstract]
Kuttner-Lichtenstein Method,"""Kuttner-Lichtenstein Method""",title/abstract,1,0,False,Kuttner-Lichtenstein[Title/Abstract] AND Method[Title/Abstract]
Kuttner-Lichtenstein Method,"""Kuttner Lichtenstein Method""",title/abstract,1,0,False,Kuttner[Title/Abstract] AND Lichtenstein[Title/Abstract] AND Method[Title/Abstract]
Kuttner-Lichtenstein Method,"""Kuttner and Lichtenstein Method""",title/abstract,1,0,False,Kuttner[Title/Abstract] AND Lichtenstein[Title/Abstract] AND Method[Title/Abstract]
Kuttner-Lichtenstein Method,"""Kuttner's and Lichtenstein's Method""",title/abstract,0,0,False,Kuttner's[Title/Abstract] AND Lichtenstein's[Title/Abstract] AND Method[Title/Abstract]
Kuttner-Lichtenstein Method,"""Kuttner and Lichtenstein's Method""",title/abstract,1,0,False,Kuttner[Title/Abstract] AND Lichtenstein's[Title/Abstract] AND Method[Title/Abstract]
Kuttner-Lichtenstein Method,"""Kuttner Lichtenstein's Method""",title/abstract,1,0,False,Kuttner[Title/Abstract] AND Lichtenstein's[Title/Abstract] AND Method[Title/Abstract]
Kuttner-Lichtenstein Method,"""Kuttner-Lichtenstein's Method""",title/abstract,2134555,0,False,Method[Title/Abstract]
Kuttner-Lichtenstein Method,"""Method of Kuttner and Lichtenstein""",title/abstract,1,0,False,Method[Title/Abstract] AND Kuttner[Title/Abstract] AND Lichtenstein[Title/Abstract]
Kuttner-Lichtenstein Method,"""Method of Kuttner Lichtenstein""",title/abstract,1,0,False,Method[Title/Abstract] AND Kuttner[Title/Abstract] AND Lichtenstein[Title/Abstract]
Kuttner-Lichtenstein Method,"""Method of Kuttner-Lichtenstein""",title/abstract,1,0,False,Method[Title/Abstract] AND Kuttner-Lichtenstein[Title/Abstract]
Lange Reaction,"""Lange Reaction""",title/abstract,32,0,False,Lange[Title/Abstract] AND Reaction[Title/Abstract]
Lange Reaction,"""Lange's Reaction""",title/abstract,6,0,False,Lange's[Title/Abstract] AND Reaction[Title/Abstract]
Lange Reaction,"""Reaction of Lange""",title/abstract,32,0,False,Reaction[Title/Abstract] AND Lange[Title/Abstract]
Lecanau Test,"""Lecanau Test""",title/abstract,1489563,0,False,Test[Title/Abstract]
Lecanau Test,"""Lecanau's Test""",title/abstract,1489563,0,False,Test[Title/Abstract]
Lecanau Test,"""Test of Lecanau""",title/abstract,1489563,0,False,Test[Title/Abstract]
Legal Test,"""Legal Test""",title/abstract,34,34,True,"""Legal Test""[Title/Abstract]"
Legal Test,"""Legal's Test""",title/abstract,1,0,False,Legal's[Title/Abstract] AND Test[Title/Abstract]
Legal Test,"""Test of Legal""",title/abstract,3257,0,False,Test[Title/Abstract] AND Legal[Title/Abstract]
Leo Method,"""Leo Method""",title/abstract,134,0,False,Leo[Title/Abstract] AND Method[Title/Abstract]
Leo Method,"""Leo's Method""",title/abstract,2,0,False,Leo's[Title/Abstract] AND Method[Title/Abstract]
Leo Method,"""Method of Leo""",title/abstract,134,0,False,Method[Title/Abstract] AND Leo[Title/Abstract]
Levine Method,"""Levine Method""",title/abstract,11,11,True,"""Levine Method""[Title/Abstract]"
Levine Method,"""Levine's Method""",title/abstract,6,6,True,"""Levine's Method""[Title/Abstract]"
Levine Method,"""Method of Levine""",title/abstract,120,0,False,Method[Title/Abstract] AND Levine[Title/Abstract]
Levin-Watt Test,"""Levin-Watt Test""",title/abstract,1,0,False,Levin-Watt[Title/Abstract] AND Test[Title/Abstract]
Levin-Watt Test,"""Levin Watt Test""",title/abstract,1,0,False,Levin[Title/Abstract] AND Watt[Title/Abstract] AND Test[Title/Abstract]
Levin-Watt Test,"""Levin and Watt Test""",title/abstract,1,0,False,Levin[Title/Abstract] AND Watt[Title/Abstract] AND Test[Title/Abstract]
Levin-Watt Test,"""Levin's and Watt's Test""",title/abstract,0,0,False,Levin's[Title/Abstract] AND Watt's[Title/Abstract] AND Test[Title/Abstract]
Levin-Watt Test,"""Levin and Watt's Test""",title/abstract,0,0,False,Levin[Title/Abstract] AND Watt's[Title/Abstract] AND Test[Title/Abstract]
Levin-Watt Test,"""Levin Watt's Test""",title/abstract,0,0,False,Levin[Title/Abstract] AND Watt's[Title/Abstract] AND Test[Title/Abstract]
Levin-Watt Test,"""Levin-Watt's Test""",title/abstract,1489563,0,False,Test[Title/Abstract]
Levin-Watt Test,"""Test of Levin and Watt""",title/abstract,1,0,False,Test[Title/Abstract] AND Levin[Title/Abstract] AND Watt[Title/Abstract]
Levin-Watt Test,"""Test of Levin Watt""",title/abstract,1,0,False,Test[Title/Abstract] AND Levin[Title/Abstract] AND Watt[Title/Abstract]
Levin-Watt Test,"""Test of Levin-Watt""",title/abstract,1,0,False,Test[Title/Abstract] AND Levin-Watt[Title/Abstract]
Lewis-Benedict method,"""Lewis-Benedict method""",title/abstract,1,0,False,Lewis-Benedict[Title/Abstract] AND method[Title/Abstract]
Lewis-Benedict method,"""Lewis Benedict method""",title/abstract,1,0,False,Lewis[Title/Abstract] AND Benedict[Title/Abstract] AND method[Title/Abstract]
Lewis-Benedict method,"""Lewis and Benedict method""",title/abstract,1,0,False,Lewis[Title/Abstract] AND Benedict[Title/Abstract] AND method[Title/Abstract]
Lewis-Benedict method,"""Lewis' and Benedict's method""",title/abstract,0,0,False,Lewis'[Title/Abstract] AND Benedict's[Title/Abstract] AND method[Title/Abstract]
Lewis-Benedict method,"""Lewis's and Benedict's method""",title/abstract,0,0,False,Lewis's[Title/Abstract] AND Benedict's[Title/Abstract] AND method[Title/Abstract]
Lewis-Benedict method,"""Lewis and Benedict's method""",title/abstract,0,0,False,Lewis[Title/Abstract] AND Benedict's[Title/Abstract] AND method[Title/Abstract]
Lewis-Benedict method,"""Lewis Benedict's method""",title/abstract,0,0,False,Lewis[Title/Abstract] AND Benedict's[Title/Abstract] AND method[Title/Abstract]
Lewis-Benedict method,"""Lewis-Benedict's method""",title/abstract,2134555,0,False,method[Title/Abstract]
Lewis-Benedict method,"""method of Lewis and Benedict""",title/abstract,1,0,False,method[Title/Abstract] AND Lewis[Title/Abstract] AND Benedict[Title/Abstract]
Lewis-Benedict method,"""method of Lewis Benedict""",title/abstract,1,0,False,method[Title/Abstract] AND Lewis[Title/Abstract] AND Benedict[Title/Abstract]
Lewis-Benedict method,"""method of Lewis-Benedict""",title/abstract,1,0,False,method[Title/Abstract] AND Lewis-Benedict[Title/Abstract]
Lieben test,"""Lieben test""",title/abstract,0,0,False,Lieben[Title/Abstract] AND test[Title/Abstract]
Lieben test,"""Lieben's test""",title/abstract,1489563,0,False,test[Title/Abstract]
Lieben test,"""test of Lieben""",title/abstract,0,0,False,test[Title/Abstract] AND Lieben[Title/Abstract]
Liebermann-Burchard Reaction,"""Liebermann-Burchard Reaction""",title/abstract,34,34,True,"""Liebermann-Burchard Reaction""[Title/Abstract]"
Liebermann-Burchard Reaction,"""Liebermann Burchard Reaction""",title/abstract,34,34,True,"""Liebermann Burchard Reaction""[Title/Abstract]"
Liebermann-Burchard Reaction,"""Liebermann and Burchard Reaction""",title/abstract,46,0,False,Liebermann[Title/Abstract] AND Burchard[Title/Abstract] AND Reaction[Title/Abstract]
Liebermann-Burchard Reaction,"""Liebermann's and Burchard's Reaction""",title/abstract,0,0,False,Liebermann's[Title/Abstract] AND Burchard's[Title/Abstract] AND Reaction[Title/Abstract]
Liebermann-Burchard Reaction,"""Liebermann and Burchard's Reaction""",title/abstract,1,0,False,Liebermann[Title/Abstract] AND Burchard's[Title/Abstract] AND Reaction[Title/Abstract]
Liebermann-Burchard Reaction,"""Liebermann Burchard's Reaction""",title/abstract,1,0,False,Liebermann[Title/Abstract] AND Burchard's[Title/Abstract] AND Reaction[Title/Abstract]
Liebermann-Burchard Reaction,"""Liebermann-Burchard's Reaction""",title/abstract,1,0,False,Liebermann-Burchard's[Title/Abstract] AND Reaction[Title/Abstract]
Liebermann-Burchard Reaction,"""Reaction of Liebermann and Burchard""",title/abstract,46,0,False,Reaction[Title/Abstract] AND Liebermann[Title/Abstract] AND Burchard[Title/Abstract]
Liebermann-Burchard Reaction,"""Reaction of Liebermann Burchard""",title/abstract,46,0,False,Reaction[Title/Abstract] AND Liebermann[Title/Abstract] AND Burchard[Title/Abstract]
Liebermann-Burchard Reaction,"""Reaction of Liebermann-Burchard""",title/abstract,46,0,False,Reaction[Title/Abstract] AND Liebermann-Burchard[Title/Abstract]
Liebig Method,"""Liebig Method""",title/abstract,15,0,False,Liebig[Title/Abstract] AND Method[Title/Abstract]
Liebig Method,"""Liebig's Method""",title/abstract,3,0,False,Liebig's[Title/Abstract] AND Method[Title/Abstract]
Liebig Method,"""Method of Liebig""",title/abstract,15,0,False,Method[Title/Abstract] AND Liebig[Title/Abstract]
Lloyd Reagent,"""Lloyd Reagent""",title/abstract,2,0,False,Lloyd[Title/Abstract] AND Reagent[Title/Abstract]
Lloyd Reagent,"""Lloyd's Reagent""",title/abstract,9,9,True,"""Lloyd's Reagent""[Title/Abstract]"
Lloyd Reagent,"""Reagent of Lloyd""",title/abstract,2,0,False,Reagent[Title/Abstract] AND Lloyd[Title/Abstract]
Loebisch Coefficient,"""Loebisch Coefficient""",title/abstract,215981,0,False,Coefficient[Title/Abstract]
Loebisch Coefficient,"""Loebisch's Coefficient""",title/abstract,215981,0,False,Coefficient[Title/Abstract]
Loebisch Coefficient,"""Coefficient of Loebisch""",title/abstract,215981,0,False,Coefficient[Title/Abstract]
Lohnstein Saccharometer,"""Lohnstein Saccharometer""",title/abstract,2,0,False,Saccharometer[Title/Abstract]
Lohnstein Saccharometer,"""Lohnstein's Saccharometer""",title/abstract,2,0,False,Saccharometer[Title/Abstract]
Lohnstein Saccharometer,"""Saccharometer of Lohnstein""",title/abstract,2,0,False,Saccharometer[Title/Abstract]
Lowe Test,"""Lowe Test""",title/abstract,38,0,False,Lowe[Title/Abstract] AND Test[Title/Abstract]
Lowe Test,"""Lowe's Test""",title/abstract,13,0,False,Lowe's[Title/Abstract] AND Test[Title/Abstract]
Lowe Test,"""Test of Lowe""",title/abstract,38,0,False,Test[Title/Abstract] AND Lowe[Title/Abstract]
Lowry Method,"""Lowry Method""",title/abstract,244,244,True,"""Lowry Method""[Title/Abstract]"
Lowry Method,"""Lowry's Method""",title/abstract,78,78,True,"""Lowry's Method""[Title/Abstract]"
Lowry Method,"""Method of Lowry""",title/abstract,480,0,False,Method[Title/Abstract] AND Lowry[Title/Abstract]
Löwy method,"""Löwy method""",title/abstract,2134555,0,False,method[Title/Abstract]
Löwy method,"""Löwy's method""",title/abstract,2134555,0,False,method[Title/Abstract]
Löwy method,"""method of Löwy""",title/abstract,2134555,0,False,method[Title/Abstract]
Ludwig-Salkowski Method,"""Ludwig-Salkowski Method""",title/abstract,2134555,0,False,Method[Title/Abstract]
Ludwig-Salkowski Method,"""Ludwig Salkowski Method""",title/abstract,0,0,False,Ludwig[Title/Abstract] AND Salkowski[Title/Abstract] AND Method[Title/Abstract]
Ludwig-Salkowski Method,"""Ludwig and Salkowski Method""",title/abstract,0,0,False,Ludwig[Title/Abstract] AND Salkowski[Title/Abstract] AND Method[Title/Abstract]
Ludwig-Salkowski Method,"""Ludwig's and Salkowski's Method""",title/abstract,0,0,False,Ludwig's[Title/Abstract] AND Salkowski's[Title/Abstract] AND Method[Title/Abstract]
Ludwig-Salkowski Method,"""Ludwig and Salkowski's Method""",title/abstract,0,0,False,Ludwig[Title/Abstract] AND Salkowski's[Title/Abstract] AND Method[Title/Abstract]
Ludwig-Salkowski Method,"""Ludwig Salkowski's Method""",title/abstract,0,0,False,Ludwig[Title/Abstract] AND Salkowski's[Title/Abstract] AND Method[Title/Abstract]
Ludwig-Salkowski Method,"""Ludwig-Salkowski's Method""",title/abstract,2134555,0,False,Method[Title/Abstract]
Ludwig-Salkowski Method,"""Method of Ludwig and Salkowski""",title/abstract,0,0,False,Method[Title/Abstract] AND Ludwig[Title/Abstract] AND Salkowski[Title/Abstract]
Ludwig-Salkowski Method,"""Method of Ludwig Salkowski""",title/abstract,0,0,False,Method[Title/Abstract] AND Ludwig[Title/Abstract] AND Salkowski[Title/Abstract]
Ludwig-Salkowski Method,"""Method of Ludwig-Salkowski""",title/abstract,2134555,0,False,Method[Title/Abstract]
Lyon Apparatus,"""Lyon Apparatus""",title/abstract,6,0,False,Lyon[Title/Abstract] AND Apparatus[Title/Abstract]
Lyon Apparatus,"""Lyon's Apparatus""",title/abstract,1,0,False,Lyon's[Title/Abstract] AND Apparatus[Title/Abstract]
Lyon Apparatus,"""Apparatus of Lyon""",title/abstract,6,0,False,Apparatus[Title/Abstract] AND Lyon[Title/Abstract]
Maclagan thymol turbidity test,"""Maclagan thymol turbidity test""",title/abstract,11,0,False,Maclagan[Title/Abstract] AND thymol[Title/Abstract] AND turbidity[Title/Abstract] AND test[Title/Abstract]
Maclagan thymol turbidity test,"""Maclagan's thymol turbidity test""",title/abstract,4,4,True,"""Maclagan's thymol turbidity test""[Title/Abstract]"
Maclagan thymol turbidity test,"""thymol turbidity test of Maclagan""",title/abstract,11,0,False,thymol[Title/Abstract] AND turbidity[Title/Abstract] AND test[Title/Abstract] AND Maclagan[Title/Abstract]
Malloy-Evelyn Method,"""Malloy-Evelyn Method""",title/abstract,6,0,False,Malloy-Evelyn[Title/Abstract] AND Method[Title/Abstract]
Malloy-Evelyn Method,"""Malloy Evelyn Method""",title/abstract,19,0,False,Malloy[Title/Abstract] AND Evelyn[Title/Abstract] AND Method[Title/Abstract]
Malloy-Evelyn Method,"""Malloy and Evelyn Method""",title/abstract,19,0,False,Malloy[Title/Abstract] AND Evelyn[Title/Abstract] AND Method[Title/Abstract]
Malloy-Evelyn Method,"""Malloy's and Evelyn's Method""",title/abstract,0,0,False,Malloy's[Title/Abstract] AND Evelyn's[Title/Abstract] AND Method[Title/Abstract]
Malloy-Evelyn Method,"""Malloy and Evelyn's Method""",title/abstract,1,0,False,Malloy[Title/Abstract] AND Evelyn's[Title/Abstract] AND Method[Title/Abstract]
Malloy-Evelyn Method,"""Malloy Evelyn's Method""",title/abstract,1,0,False,Malloy[Title/Abstract] AND Evelyn's[Title/Abstract] AND Method[Title/Abstract]
Malloy-Evelyn Method,"""Malloy-Evelyn's Method""",title/abstract,1,0,False,Malloy-Evelyn's[Title/Abstract] AND Method[Title/Abstract]
Malloy-Evelyn Method,"""Method of Malloy and Evelyn""",title/abstract,19,0,False,Method[Title/Abstract] AND Malloy[Title/Abstract] AND Evelyn[Title/Abstract]
Malloy-Evelyn Method,"""Method of Malloy Evelyn""",title/abstract,19,0,False,Method[Title/Abstract] AND Malloy[Title/Abstract] AND Evelyn[Title/Abstract]
Malloy-Evelyn Method,"""Method of Malloy-Evelyn""",title/abstract,6,0,False,Method[Title/Abstract] AND Malloy-Evelyn[Title/Abstract]
Marechalt Test,"""Marechalt Test""",title/abstract,1489563,0,False,Test[Title/Abstract]
Marechalt Test,"""Marechalt's Test""",title/abstract,1489563,0,False,Test[Title/Abstract]
Marechalt Test,"""Test of Marechalt""",title/abstract,1489563,0,False,Test[Title/Abstract]
Marquis Test,"""Marquis Test""",title/abstract,22,0,False,Marquis[Title/Abstract] AND Test[Title/Abstract]
Marquis Test,"""Marquis' Test""",title/abstract,0,0,False,Marquis'[Title/Abstract] AND Test[Title/Abstract]
Marquis Test,"""Marquis's Test""",title/abstract,0,0,False,Marquis's[Title/Abstract] AND Test[Title/Abstract]
Marquis Test,"""Test of Marquis""",title/abstract,22,0,False,Test[Title/Abstract] AND Marquis[Title/Abstract]
Matuszewski Method,"""Matuszewski Method""",title/abstract,4,0,False,Matuszewski[Title/Abstract] AND Method[Title/Abstract]
Matuszewski Method,"""Matuszewski's Method""",title/abstract,0,0,False,Matuszewski's[Title/Abstract] AND Method[Title/Abstract]
Matuszewski Method,"""Method of Matuszewski""",title/abstract,4,0,False,Method[Title/Abstract] AND Matuszewski[Title/Abstract]
Mauzerall-Granick Method,"""Mauzerall-Granick Method""",title/abstract,2,2,True,"""Mauzerall-Granick Method""[Title/Abstract]"
Mauzerall-Granick Method,"""Mauzerall Granick Method""",title/abstract,2,2,True,"""Mauzerall Granick Method""[Title/Abstract]"
Mauzerall-Granick Method,"""Mauzerall and Granick Method""",title/abstract,6,0,False,Mauzerall[Title/Abstract] AND Granick[Title/Abstract] AND Method[Title/Abstract]
Mauzerall-Granick Method,"""Mauzerall's and Granick's Method""",title/abstract,0,0,False,Mauzerall's[Title/Abstract] AND Granick's[Title/Abstract] AND Method[Title/Abstract]
Mauzerall-Granick Method,"""Mauzerall and Granick's Method""",title/abstract,1,0,False,Mauzerall[Title/Abstract] AND Granick's[Title/Abstract] AND Method[Title/Abstract]
Mauzerall-Granick Method,"""Mauzerall Granick's Method""",title/abstract,1,0,False,Mauzerall[Title/Abstract] AND Granick's[Title/Abstract] AND Method[Title/Abstract]
Mauzerall-Granick Method,"""Mauzerall-Granick's Method""",title/abstract,2134555,0,False,Method[Title/Abstract]
Mauzerall-Granick Method,"""Method of Mauzerall and Granick""",title/abstract,6,0,False,Method[Title/Abstract] AND Mauzerall[Title/Abstract] AND Granick[Title/Abstract]
Mauzerall-Granick Method,"""Method of Mauzerall Granick""",title/abstract,6,0,False,Method[Title/Abstract] AND Mauzerall[Title/Abstract] AND Granick[Title/Abstract]
Mauzerall-Granick Method,"""Method of Mauzerall-Granick""",title/abstract,3,0,False,Method[Title/Abstract] AND Mauzerall-Granick[Title/Abstract]
McCrudden Method,"""McCrudden Method""",title/abstract,0,0,False,McCrudden[Title/Abstract] AND Method[Title/Abstract]
McCrudden Method,"""McCrudden's Method""",title/abstract,2134555,0,False,Method[Title/Abstract]
McCrudden Method,"""Method of McCrudden""",title/abstract,0,0,False,Method[Title/Abstract] AND McCrudden[Title/Abstract]
Mercer Method,"""Mercer Method""",title/abstract,25,0,False,Mercer[Title/Abstract] AND Method[Title/Abstract]
Mercer Method,"""Mercer's Method""",title/abstract,10,0,False,Mercer's[Title/Abstract] AND Method[Title/Abstract]
Mercer Method,"""Method of Mercer""",title/abstract,25,0,False,Method[Title/Abstract] AND Mercer[Title/Abstract]
Mette Method,"""Mette Method""",title/abstract,0,0,False,Mette[Title/Abstract] AND Method[Title/Abstract]
Mette Method,"""Mette's Method""",title/abstract,0,0,False,Mette's[Title/Abstract] AND Method[Title/Abstract]
Mette Method,"""Method of Mette""",title/abstract,0,0,False,Method[Title/Abstract] AND Mette[Title/Abstract]
Millard Phenic Reagent,"""Millard Phenic Reagent""",title/abstract,0,0,False,Millard[Title/Abstract] AND Phenic[Title/Abstract] AND Reagent[Title/Abstract]
Millard Phenic Reagent,"""Millard's Phenic Reagent""",title/abstract,0,0,False,Millard's[Title/Abstract] AND Phenic[Title/Abstract] AND Reagent[Title/Abstract]
Millard Phenic Reagent,"""Phenic Reagent of Millard""",title/abstract,0,0,False,Phenic[Title/Abstract] AND Reagent[Title/Abstract] AND Millard[Title/Abstract]
Millon Test,"""Millon Test""",title/abstract,2,2,True,"""Millon Test""[Title/Abstract]"
Millon Test,"""Millon's Test""",title/abstract,14,0,False,Millon's[Title/Abstract] AND Test[Title/Abstract]
Millon Test,"""Test of Millon""",title/abstract,121,0,False,Test[Title/Abstract] AND Millon[Title/Abstract]
Mohr Method,"""Mohr Method""",title/abstract,4,4,True,"""Mohr Method""[Title/Abstract]"
Mohr Method,"""Mohr's Method""",title/abstract,10,10,True,"""Mohr's Method""[Title/Abstract]"
Mohr Method,"""Method of Mohr""",title/abstract,36,0,False,Method[Title/Abstract] AND Mohr[Title/Abstract]
Momose-Ohkura Method,"""Momose-Ohkura Method""",title/abstract,0,0,False,Momose-Ohkura[Title/Abstract] AND Method[Title/Abstract]
Momose-Ohkura Method,"""Momose Ohkura Method""",title/abstract,0,0,False,Momose[Title/Abstract] AND Ohkura[Title/Abstract] AND Method[Title/Abstract]
Momose-Ohkura Method,"""Momose and Ohkura Method""",title/abstract,0,0,False,Momose[Title/Abstract] AND Ohkura[Title/Abstract] AND Method[Title/Abstract]
Momose-Ohkura Method,"""Momose's and Ohkura's Method""",title/abstract,0,0,False,Momose's[Title/Abstract] AND Ohkura's[Title/Abstract] AND Method[Title/Abstract]
Momose-Ohkura Method,"""Momose and Ohkura's Method""",title/abstract,0,0,False,Momose[Title/Abstract] AND Ohkura's[Title/Abstract] AND Method[Title/Abstract]
Momose-Ohkura Method,"""Momose Ohkura's Method""",title/abstract,0,0,False,Momose[Title/Abstract] AND Ohkura's[Title/Abstract] AND Method[Title/Abstract]
Momose-Ohkura Method,"""Momose-Ohkura's Method""",title/abstract,2134555,0,False,Method[Title/Abstract]
Momose-Ohkura Method,"""Method of Momose and Ohkura""",title/abstract,0,0,False,Method[Title/Abstract] AND Momose[Title/Abstract] AND Ohkura[Title/Abstract]
Momose-Ohkura Method,"""Method of Momose Ohkura""",title/abstract,0,0,False,Method[Title/Abstract] AND Momose[Title/Abstract] AND Ohkura[Title/Abstract]
Momose-Ohkura Method,"""Method of Momose-Ohkura""",title/abstract,0,0,False,Method[Title/Abstract] AND Momose-Ohkura[Title/Abstract]
Moore Test,"""Moore Test""",title/abstract,157,0,False,Moore[Title/Abstract] AND Test[Title/Abstract]
Moore Test,"""Moore's Test""",title/abstract,18,0,False,Moore's[Title/Abstract] AND Test[Title/Abstract]
Moore Test,"""Test of Moore""",title/abstract,157,0,False,Test[Title/Abstract] AND Moore[Title/Abstract]
Moritz Test,"""Moritz Test""",title/abstract,3,0,False,Moritz[Title/Abstract] AND Test[Title/Abstract]
Moritz Test,"""Moritz's Test""",title/abstract,0,0,False,Moritz's[Title/Abstract] AND Test[Title/Abstract]
Moritz Test,"""Test of Moritz""",title/abstract,3,0,False,Test[Title/Abstract] AND Moritz[Title/Abstract]
Morner-Sjoqvist Method,"""Morner-Sjoqvist Method""",title/abstract,0,0,False,Morner-Sjoqvist[Title/Abstract] AND Method[Title/Abstract]
Morner-Sjoqvist Method,"""Morner Sjoqvist Method""",title/abstract,0,0,False,Morner[Title/Abstract] AND Sjoqvist[Title/Abstract] AND Method[Title/Abstract]
Morner-Sjoqvist Method,"""Morner and Sjoqvist Method""",title/abstract,0,0,False,Morner[Title/Abstract] AND Sjoqvist[Title/Abstract] AND Method[Title/Abstract]
Morner-Sjoqvist Method,"""Morner's and Sjoqvist's Method""",title/abstract,2,0,False,Sjoqvist's[Title/Abstract] AND Method[Title/Abstract]
Morner-Sjoqvist Method,"""Morner and Sjoqvist's Method""",title/abstract,0,0,False,Morner[Title/Abstract] AND Sjoqvist's[Title/Abstract] AND Method[Title/Abstract]
Morner-Sjoqvist Method,"""Morner Sjoqvist's Method""",title/abstract,0,0,False,Morner[Title/Abstract] AND Sjoqvist's[Title/Abstract] AND Method[Title/Abstract]
Morner-Sjoqvist Method,"""Morner-Sjoqvist's Method""",title/abstract,2134555,0,False,Method[Title/Abstract]
Morner-Sjoqvist Method,"""Method of Morner and Sjoqvist""",title/abstract,0,0,False,Method[Title/Abstract] AND Morner[Title/Abstract] AND Sjoqvist[Title/Abstract]
Morner-Sjoqvist Method,"""Method of Morner Sjoqvist""",title/abstract,0,0,False,Method[Title/Abstract] AND Morner[Title/Abstract] AND Sjoqvist[Title/Abstract]
Morner-Sjoqvist Method,"""Method of Morner-Sjoqvist""",title/abstract,0,0,False,Method[Title/Abstract] AND Morner-Sjoqvist[Title/Abstract]
Morner Test,"""Morner Test""",title/abstract,0,0,False,Morner[Title/Abstract] AND Test[Title/Abstract]
Morner Test,"""Morner's Test""",title/abstract,1489563,0,False,Test[Title/Abstract]
Morner Test,"""Test of Morner""",title/abstract,0,0,False,Test[Title/Abstract] AND Morner[Title/Abstract]
Mulder-Neubauer Test,"""Mulder-Neubauer Test""",title/abstract,1489563,0,False,Test[Title/Abstract]
Mulder-Neubauer Test,"""Mulder Neubauer Test""",title/abstract,0,0,False,Mulder[Title/Abstract] AND Neubauer[Title/Abstract] AND Test[Title/Abstract]
